epoch1	0.254911905197
epoch2	0.122200948023
epoch3	0.0934806002874
epoch4	0.0785381456833
epoch5	0.0697590441039
epoch6	0.0642517029006
epoch7	0.0592583342227
epoch8	0.0556449971656
epoch9	0.053104667353
epoch10	0.0508527395263
epoch11	0.0492675904159
epoch12	0.0476418633102
epoch13	0.0476490705675
epoch14	0.0468300959156
epoch15	0.0460756722981
epoch16	0.0459416084042
epoch17	0.0451310938081
epoch18	0.0445961205405
epoch19	0.044191159718
epoch20	0.0434557541489
epoch21	0.0429166719498
epoch22	0.0423675748699
epoch23	0.0425052303976
epoch24	0.0419647853127
epoch25	0.0416700455485
epoch26	0.0412520483352
epoch27	0.041279114876
epoch28	0.0403829079505
epoch29	0.0400354757261
epoch30	0.0400510384458
epoch31	0.0401374807508
epoch32	0.0393414133224
epoch33	0.0392901216404
epoch34	0.038794706081
epoch35	0.0384984623751
epoch36	0.0383508575083
epoch37	0.0383803669256
epoch38	0.038422381637
epoch39	0.0382362764668
epoch40	0.0376045277963
epoch41	0.0376664582275
epoch42	0.0377336434105
epoch43	0.0369053044907
epoch44	0.0369501122548
epoch45	0.0366194604605
epoch46	0.0362815085251
epoch47	0.0365570658445
epoch48	0.0362792087234
epoch49	0.0358758907687
epoch50	0.0360167105001
epoch51	0.0359774615821
epoch52	0.0359452063972
epoch53	0.0352841266623
epoch54	0.0354022856295
epoch55	0.0354037169304
epoch56	0.0351250677985
epoch57	0.0351346679093
epoch58	0.03507254814
epoch59	0.0345150129223
epoch60	0.0345860141911
epoch61	0.0344106416782
epoch62	0.0345296687679
epoch63	0.0341175748772
epoch64	0.0344845986659
epoch65	0.0338469446281
epoch66	0.0339448841755
epoch67	0.033977617429
epoch68	0.0338904403251
epoch69	0.0339433045009
epoch70	0.0339229523633
epoch71	0.0336999258976
epoch72	0.0337737603777
epoch73	0.0333004820788
epoch74	0.0333430255483
epoch75	0.0335161529188
epoch76	0.0330188344509
epoch77	0.0329697274134
epoch78	0.0331669665212
epoch79	0.0329255345713
epoch80	0.0327798149476
epoch81	0.032657278344
epoch82	0.0325175889969
epoch83	0.0325470817841
epoch84	0.0323314208382
epoch85	0.0322326318824
epoch86	0.0325350707844
epoch87	0.0323169722777
epoch88	0.0322491442968
epoch89	0.0322525450807
epoch90	0.0320651559606
epoch91	0.0323892340836
epoch92	0.0319450993062
epoch93	0.0318799131943
epoch94	0.0320004423107
epoch95	0.0319258188628
epoch96	0.031786481536
epoch97	0.0318265723402
epoch98	0.0317819201471
epoch99	0.0318878822791
epoch100	0.0316494221468
epoch101	0.0314919401235
epoch102	0.0314897779724
epoch103	0.0317156320348
epoch104	0.0312810385173
epoch105	0.0313588546865
epoch106	0.0316221457496
epoch107	0.0313428679164
epoch108	0.0313429899143
epoch109	0.0313697127051
epoch110	0.0313859704976
epoch111	0.0311481816171
epoch112	0.0309325512746
epoch113	0.030851071434
epoch114	0.0310551706792
epoch115	0.0308182268476
epoch116	0.0309143169125
epoch117	0.0312114040022
epoch118	0.0308731646146
epoch119	0.0309800414874
epoch120	0.0309978164084
epoch121	0.0307975767931
epoch122	0.030623479831
epoch123	0.0308212737001
epoch124	0.0307333472727
epoch125	0.0306636775128
epoch126	0.0307462635401
epoch127	0.0307155325313
epoch128	0.0304068795274
epoch129	0.0302823268068
epoch130	0.0301873316037
epoch131	0.0304843220611
epoch132	0.030332036616
epoch133	0.0304003304419
epoch134	0.0303533142492
epoch135	0.0302334936586
epoch136	0.0302324360302
epoch137	0.0301584904474
epoch138	0.0303316410661
epoch139	0.0302589494079
epoch140	0.0299104757559
epoch141	0.0301897756693
epoch142	0.0298495529883
epoch143	0.0301322507533
epoch144	0.0302643847476
epoch145	0.0302494602127
epoch146	0.0299912316807
epoch147	0.0299943348803
epoch148	0.0300148844882
epoch149	0.0302309782949
epoch150	0.0297608053624
epoch151	0.0296688657229
epoch152	0.0299078805051
epoch153	0.0299707466546
epoch154	0.0296725294823
epoch155	0.0296703080701
epoch156	0.0297549763018
epoch157	0.0297610151254
epoch158	0.0296070606446
epoch159	0.0295458137784
epoch160	0.0296558393517
epoch161	0.0294129798384
epoch162	0.0293529045223
epoch163	0.0294628109965
epoch164	0.0294714017682
epoch165	0.0298137512109
epoch166	0.0295575165626
epoch167	0.0294137986111
epoch168	0.0294355808042
epoch169	0.0294653894883
epoch170	0.0293482677603
epoch171	0.0293761718521
epoch172	0.0295085988069
epoch173	0.029347813955
epoch174	0.0291838471319
epoch175	0.0292208967279
epoch176	0.0292125744705
epoch177	0.0293674514186
epoch178	0.0292691056567
epoch179	0.0291417779866
epoch180	0.0291412589702
epoch181	0.0291582832116
epoch182	0.0291987125688
epoch183	0.0292911427505
epoch184	0.0290303820748
epoch185	0.0293513924346
epoch186	0.029065831483
epoch187	0.0289573658856
epoch188	0.0288929386237
epoch189	0.0288000743454
epoch190	0.0290091333876
epoch191	0.028953863149
epoch192	0.0288221302224
epoch193	0.0288965066837
epoch194	0.0289129650831
epoch195	0.0290780072164
epoch196	0.0289646138434
epoch197	0.0289841400851
epoch198	0.0289879036878
epoch199	0.0290314189773
epoch200	0.0291483500422
epoch201	0.0288157393464
epoch202	0.0290064837157
epoch203	0.0288173272546
epoch204	0.0287229238624
epoch205	0.0287747436412
epoch206	0.028686682141
epoch207	0.028809745273
epoch208	0.0286986114095
epoch209	0.0285299756817
epoch210	0.0287198280663
epoch211	0.028751954906
epoch212	0.0286245970649
epoch213	0.028493020123
epoch214	0.0288462246938
epoch215	0.0284985889016
epoch216	0.0285139118442
epoch217	0.0285035219447
epoch218	0.0287252801069
epoch219	0.0285499301491
